序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
0,接收,1,2026-04-29 08:56:20.121.770,0.000000,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 aa
1,接收,1,2026-04-29 08:56:20.146.562,0.024792,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 20 13 f0
2,接收,1,2026-04-29 08:56:20.147.302,0.000740,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 29 58 1a 00 00
3,接收,1,2026-04-29 08:56:20.147.875,0.000573,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9e 00 45 00 a0 00 81 00
4,接收,1,2026-04-29 08:56:20.148.440,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 11 00 b8 07 e8 01
5,接收,1,2026-04-29 08:56:20.149.000,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,5c 00 20 00 29 00 38 00
6,接收,1,2026-04-29 08:56:20.149.563,0.000563,18f185a0,报文帧,数据帧,扩展帧,CAN,8,19 0e 00 00 30 2a 00 00
7,接收,1,2026-04-29 08:56:20.150.124,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
8,接收,1,2026-04-29 08:56:20.150.684,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
9,接收,1,2026-04-29 08:56:20.151.245,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
10,接收,1,2026-04-29 08:56:20.151.813,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 1d 00
11,接收,1,2026-04-29 08:56:20.152.393,0.000580,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
12,接收,1,2026-04-29 08:56:20.152.973,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
13,接收,1,2026-04-29 08:56:20.153.553,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 29 58 1a 00 00
14,接收,1,2026-04-29 08:56:20.154.037,0.000484,182,报文帧,数据帧,标准帧,CAN,8,9e 00 a0 00 45 00 81 00
15,接收,1,2026-04-29 08:56:20.154.518,0.000481,183,报文帧,数据帧,标准帧,CAN,8,00 00 48 00 51 00 60 00
16,接收,1,2026-04-29 08:56:20.155.006,0.000488,184,报文帧,数据帧,标准帧,CAN,8,18 00 b8 07 e8 01 5c 00
17,接收,1,2026-04-29 08:56:20.155.490,0.000484,185,报文帧,数据帧,标准帧,CAN,8,02 01 40 00 00 02 5f 19
18,接收,1,2026-04-29 08:56:20.176.745,0.021255,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
19,接收,1,2026-04-29 08:56:20.209.767,0.033022,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ab
20,接收,1,2026-04-29 08:56:20.246.560,0.036793,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 70 17 f4
21,接收,1,2026-04-29 08:56:20.297.767,0.051207,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ab
22,接收,1,2026-04-29 08:56:20.324.966,0.027199,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
23,接收,1,2026-04-29 08:56:20.346.578,0.021612,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 21 13 f0
24,接收,1,2026-04-29 08:56:20.376.732,0.030154,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
25,接收,1,2026-04-29 08:56:20.385.764,0.009032,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ac
26,接收,1,2026-04-29 08:56:20.446.581,0.060817,731,报文帧,数据帧,标准帧,CAN,1,05
27,接收,1,2026-04-29 08:56:20.446.813,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 25 13 f0
28,接收,1,2026-04-29 08:56:20.473.760,0.026947,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ac
