序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
0,接收,1,2026-04-29 08:59:20.163.798,0.000000,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 38
1,接收,1,2026-04-29 08:59:20.165.866,0.002068,18d,报文帧,数据帧,标准帧,CAN,8,20 08 00 00 00 00 00 00
2,接收,1,2026-04-29 08:59:20.193.798,0.027932,1b1,报文帧,数据帧,标准帧,CAN,5,a2 27 e5 13 f0
3,接收,1,2026-04-29 08:59:20.229.570,0.035772,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2c 5a 01 00 00
4,接收,1,2026-04-29 08:59:20.230.142,0.000572,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 05 00 9c 00 02 00
5,接收,1,2026-04-29 08:59:20.230.710,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 01 00 00 00 00 00
6,接收,1,2026-04-29 08:59:20.231.282,0.000572,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 21 00 28 00 36 00
7,接收,1,2026-04-29 08:59:20.231.846,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,7f 0e 00 00 30 2a 00 00
8,接收,1,2026-04-29 08:59:20.232.410,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 5f 19
9,接收,1,2026-04-29 08:59:20.232.967,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
10,接收,1,2026-04-29 08:59:20.233.531,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
11,接收,1,2026-04-29 08:59:20.234.099,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 15 00
12,接收,1,2026-04-29 08:59:20.234.675,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
13,接收,1,2026-04-29 08:59:20.235.255,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
14,接收,1,2026-04-29 08:59:20.235.836,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 2c 5a 01 00 00
15,接收,1,2026-04-29 08:59:20.236.320,0.000484,182,报文帧,数据帧,标准帧,CAN,8,01 00 9c 00 05 00 02 00
16,接收,1,2026-04-29 08:59:20.236.804,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 49 00 50 00 5e 00
17,接收,1,2026-04-29 08:59:20.237.289,0.000485,184,报文帧,数据帧,标准帧,CAN,8,19 00 00 00 00 00 02 00
18,接收,1,2026-04-29 08:59:20.237.785,0.000496,185,报文帧,数据帧,标准帧,CAN,8,02 01 06 00 00 02 5f 19
19,接收,1,2026-04-29 08:59:20.251.796,0.014011,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 38
20,接收,1,2026-04-29 08:59:20.293.749,0.041953,1b1,报文帧,数据帧,标准帧,CAN,5,a2 27 e6 13 f0
21,接收,1,2026-04-29 08:59:20.317.731,0.023982,18d,报文帧,数据帧,标准帧,CAN,8,20 08 00 00 00 00 01 00
22,接收,1,2026-04-29 08:59:20.339.791,0.022060,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 39
23,接收,1,2026-04-29 08:59:20.361.306,0.021515,18d,报文帧,数据帧,标准帧,CAN,8,20 08 00 00 00 00 00 00
24,接收,1,2026-04-29 08:59:20.393.766,0.032460,1b1,报文帧,数据帧,标准帧,CAN,5,a2 27 99 13 f0
25,接收,1,2026-04-29 08:59:20.427.789,0.034023,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 39
26,接收,1,2026-04-29 08:59:20.477.722,0.049933,18d,报文帧,数据帧,标准帧,CAN,8,20 08 00 00 00 00 01 00
27,接收,1,2026-04-29 08:59:20.493.767,0.016045,731,报文帧,数据帧,标准帧,CAN,1,05
28,接收,1,2026-04-29 08:59:20.493.999,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,a2 27 73 13 f0
29,接收,1,2026-04-29 08:59:20.515.786,0.021787,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3a
30,接收,1,2026-04-29 08:59:20.561.296,0.045510,18d,报文帧,数据帧,标准帧,CAN,8,20 08 00 00 00 00 00 00
31,接收,1,2026-04-29 08:59:20.593.801,0.032505,1b1,报文帧,数据帧,标准帧,CAN,5,a2 27 58 13 f0
32,接收,1,2026-04-29 08:59:20.603.784,0.009983,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3a
33,接收,1,2026-04-29 08:59:20.665.837,0.062053,18d,报文帧,数据帧,标准帧,CAN,8,20 08 00 00 00 00 01 00
34,接收,1,2026-04-29 08:59:20.691.780,0.025943,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3b
35,接收,1,2026-04-29 08:59:20.693.793,0.002013,1b1,报文帧,数据帧,标准帧,CAN,5,a2 27 6d 13 f0
36,接收,1,2026-04-29 08:59:20.729.561,0.035768,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2c 59 01 00 00
37,接收,1,2026-04-29 08:59:20.730.133,0.000572,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 04 00 8a 00 05 00
38,接收,1,2026-04-29 08:59:20.730.705,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 01 00 00 00 00 00
39,接收,1,2026-04-29 08:59:20.731.277,0.000572,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 21 00 28 00 36 00
40,接收,1,2026-04-29 08:59:20.731.842,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,80 0e 00 00 30 2a 00 00
41,接收,1,2026-04-29 08:59:20.732.410,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 5f 19
42,接收,1,2026-04-29 08:59:20.732.966,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
43,接收,1,2026-04-29 08:59:20.733.531,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
44,接收,1,2026-04-29 08:59:20.734.099,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 15 00
45,接收,1,2026-04-29 08:59:20.734.675,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
46,接收,1,2026-04-29 08:59:20.735.256,0.000581,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
47,接收,1,2026-04-29 08:59:20.735.836,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
48,接收,1,2026-04-29 08:59:20.779.778,0.043942,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3b
