序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
0,接收,1,2026-04-29 08:59:39.581.712,0.000000,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 00 00 f0
1,接收,1,2026-04-29 08:59:39.582.085,0.000373,731,报文帧,数据帧,标准帧,CAN,1,05
2,接收,1,2026-04-29 08:59:39.582.317,0.000232,731,报文帧,数据帧,标准帧,CAN,1,00
3,接收,1,2026-04-29 08:59:39.609.494,0.027177,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 2b 14 f0
4,接收,1,2026-04-29 08:59:39.709.492,0.099998,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 38 14 f0
5,接收,1,2026-04-29 08:59:39.767.728,0.058236,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
6,接收,1,2026-04-29 08:59:39.809.489,0.041761,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 38 14 f0
7,接收,1,2026-04-29 08:59:39.867.722,0.058233,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
8,接收,1,2026-04-29 08:59:39.909.506,0.041784,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 3a 14 f0
9,接收,1,2026-04-29 08:59:39.963.167,0.053661,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10,接收,1,2026-04-29 08:59:40.009.504,0.046337,731,报文帧,数据帧,标准帧,CAN,1,05
11,接收,1,2026-04-29 08:59:40.009.736,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 3a 14 f0
12,接收,1,2026-04-29 08:59:40.063.161,0.053425,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
13,接收,1,2026-04-29 08:59:40.109.509,0.046348,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 3a 14 f0
14,接收,1,2026-04-29 08:59:40.163.154,0.053645,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
15,接收,1,2026-04-29 08:59:40.209.526,0.046372,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 3a 14 f0
16,接收,1,2026-04-29 08:59:40.267.695,0.058169,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
17,接收,1,2026-04-29 08:59:40.309.523,0.041828,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 3a 14 f0
18,接收,1,2026-04-29 08:59:40.367.692,0.058169,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
19,接收,1,2026-04-29 08:59:40.409.544,0.041852,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 39 14 f0
20,接收,1,2026-04-29 08:59:40.467.684,0.058140,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
21,接收,1,2026-04-29 08:59:40.509.540,0.041856,731,报文帧,数据帧,标准帧,CAN,1,05
22,接收,1,2026-04-29 08:59:40.509.772,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 38 14 f0
23,接收,1,2026-04-29 08:59:40.567.677,0.057905,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
24,接收,1,2026-04-29 08:59:40.609.545,0.041868,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 37 14 f0
25,接收,1,2026-04-29 08:59:40.658.377,0.048832,0,错误帧,数据帧,标准帧,CAN,0,
26,接收,1,2026-04-29 08:59:40.667.672,0.009295,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
27,接收,1,2026-04-29 08:59:40.709.568,0.041896,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 37 14 f0
28,接收,1,2026-04-29 08:59:40.746.419,0.036851,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 00
29,接收,1,2026-04-29 08:59:40.809.564,0.063145,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 37 14 f0
30,接收,1,2026-04-29 08:59:40.834.419,0.024855,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 00
31,接收,1,2026-04-29 08:59:40.835.644,0.001225,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
32,接收,1,2026-04-29 08:59:40.863.110,0.027466,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
33,接收,1,2026-04-29 08:59:40.909.587,0.046477,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 37 14 f0
34,接收,1,2026-04-29 08:59:40.922.414,0.012827,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 01
35,接收,1,2026-04-29 08:59:40.963.104,0.040690,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
36,接收,1,2026-04-29 08:59:41.009.581,0.046477,731,报文帧,数据帧,标准帧,CAN,1,05
37,接收,1,2026-04-29 08:59:41.009.813,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 38 14 f0
38,接收,1,2026-04-29 08:59:41.010.413,0.000600,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 01
39,接收,1,2026-04-29 08:59:41.063.098,0.052685,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
40,接收,1,2026-04-29 08:59:41.098.409,0.035311,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 02
41,接收,1,2026-04-29 08:59:41.109.585,0.011176,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 3a 14 f0
42,接收,1,2026-04-29 08:59:41.186.407,0.076822,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 02
43,接收,1,2026-04-29 08:59:41.209.608,0.023201,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 3a 14 f0
