序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
0,接收,1,2026-04-24 15:03:31.842.752,0.000000,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 00 00 f0
1,接收,1,2026-04-24 15:03:31.843.157,0.000405,731,报文帧,数据帧,标准帧,CAN,1,05
2,发送,1,2026-04-24 15:03:31.843.606,0.000449,0,错误帧,数据帧,标准帧,CAN,0,
3,发送,1,2026-04-24 15:03:31.843.610,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
4,发送,1,2026-04-24 15:03:31.843.614,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
5,发送,1,2026-04-24 15:03:31.843.618,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
6,发送,1,2026-04-24 15:03:31.843.622,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
7,发送,1,2026-04-24 15:03:31.843.626,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
8,发送,1,2026-04-24 15:03:31.843.630,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
9,发送,1,2026-04-24 15:03:31.843.634,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
10,发送,1,2026-04-24 15:03:31.843.638,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
11,发送,1,2026-04-24 15:03:31.843.642,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
12,发送,1,2026-04-24 15:03:31.843.646,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
13,发送,1,2026-04-24 15:03:31.843.650,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
14,发送,1,2026-04-24 15:03:31.843.654,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
15,发送,1,2026-04-24 15:03:31.843.658,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
16,发送,1,2026-04-24 15:03:31.843.662,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
17,发送,1,2026-04-24 15:03:31.843.666,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
18,发送,1,2026-04-24 15:03:31.843.670,0.000004,0,错误帧,数据帧,标准帧,CAN,0,
19,接收,1,2026-04-24 15:03:31.843.710,0.000040,731,错误帧,数据帧,标准帧,CAN,0,
20,接收,1,2026-04-24 15:03:31.843.997,0.000287,731,报文帧,数据帧,标准帧,CAN,1,00
21,接收,1,2026-04-24 15:03:31.857.326,0.013329,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 b9 12 f0
22,接收,1,2026-04-24 15:03:31.957.349,0.100023,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c6 12 f0
23,接收,1,2026-04-24 15:03:32.024.929,0.067580,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
24,接收,1,2026-04-24 15:03:32.057.346,0.032417,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
25,接收,1,2026-04-24 15:03:32.124.922,0.067576,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
26,接收,1,2026-04-24 15:03:32.157.367,0.032445,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
27,接收,1,2026-04-24 15:03:32.224.915,0.067548,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
28,接收,1,2026-04-24 15:03:32.257.367,0.032452,731,报文帧,数据帧,标准帧,CAN,1,05
29,接收,1,2026-04-24 15:03:32.257.632,0.000265,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
30,接收,1,2026-04-24 15:03:32.320.364,0.062732,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
31,接收,1,2026-04-24 15:03:32.357.369,0.037005,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
32,接收,1,2026-04-24 15:03:32.424.905,0.067536,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
33,接收,1,2026-04-24 15:03:32.457.389,0.032484,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
34,接收,1,2026-04-24 15:03:32.520.350,0.062961,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
35,接收,1,2026-04-24 15:03:32.557.386,0.037036,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
36,接收,1,2026-04-24 15:03:32.620.347,0.062961,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
37,接收,1,2026-04-24 15:03:32.657.408,0.037061,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
38,接收,1,2026-04-24 15:03:32.720.340,0.062932,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
39,接收,1,2026-04-24 15:03:32.757.409,0.037069,731,报文帧,数据帧,标准帧,CAN,1,05
40,接收,1,2026-04-24 15:03:32.757.672,0.000263,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
41,接收,1,2026-04-24 15:03:32.824.885,0.067213,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
42,接收,1,2026-04-24 15:03:32.857.410,0.032525,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
43,接收,1,2026-04-24 15:03:32.924.878,0.067468,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
44,接收,1,2026-04-24 15:03:32.945.326,0.020448,0,错误帧,数据帧,标准帧,CAN,0,
45,接收,1,2026-04-24 15:03:32.957.435,0.012109,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
46,接收,1,2026-04-24 15:03:33.033.373,0.075938,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 00
47,接收,1,2026-04-24 15:03:33.057.430,0.024057,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
48,接收,1,2026-04-24 15:03:33.092.852,0.035422,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
49,接收,1,2026-04-24 15:03:33.120.319,0.027467,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
50,接收,1,2026-04-24 15:03:33.121.370,0.001051,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 00
51,接收,1,2026-04-24 15:03:33.157.427,0.036057,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
52,接收,1,2026-04-24 15:03:33.209.366,0.051939,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 01
53,接收,1,2026-04-24 15:03:33.220.314,0.010948,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
54,接收,1,2026-04-24 15:03:33.257.447,0.037133,731,报文帧,数据帧,标准帧,CAN,1,05
55,接收,1,2026-04-24 15:03:33.257.678,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
56,接收,1,2026-04-24 15:03:33.297.365,0.039687,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 01
57,接收,1,2026-04-24 15:03:33.320.308,0.022943,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
58,接收,1,2026-04-24 15:03:33.357.449,0.037141,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
59,接收,1,2026-04-24 15:03:33.385.364,0.027915,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 02
60,接收,1,2026-04-24 15:03:33.457.474,0.072110,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
61,接收,1,2026-04-24 15:03:33.473.362,0.015888,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 02
62,接收,1,2026-04-24 15:03:33.492.830,0.019468,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
63,接收,1,2026-04-24 15:03:33.520.296,0.027466,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
64,接收,1,2026-04-24 15:03:33.557.469,0.037173,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c7 12 f0
